mint,sol_amount,is_buy,market_cap,token_amount,total_supply,usd_market_cap,virtual_sol_reserves,virtual_token_reserves
24kNh6ynsJtGVawZTqXVXhAvAAfnzzxiypZnPuoABThW,562673457,False,29.761434185,18843036356600,1000000000000000,5669.850826584349,30723620730,1047728074967960
254iUrNzSWBrGcCetPH7WaDNEHWkKfAscbQhuYgUpump,38134139,False,29.602562199,1289797371710,1000000000000000,5659.41784120482,30831049244,1044077349852618
254iUrNzSWBrGcCetPH7WaDNEHWkKfAscbQhuYgUpump,28045941,False,29.467842894,952614809106,1000000000000000,5658.12051407694,30770815537,1046121125718259
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,195199437,True,31.872800775,6450868337362,1000000000000000,6103.003892397,31307530290,1028187139120671
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,36.519460215,273906497950,1000000000000000,6992.7462419682,34276461248,939128452695853
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,36.252714641,275922183264,1000000000000000,6941.669799458679,34151014116,942578159518013
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,36.252714645,275922183232,1000000000000000,6941.669800224599,34151014120,942578159518013
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,36.252714647,275922183216,1000000000000000,6941.669800607559,34151014122,942578159518013
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,36.25271465,275922183191,1000000000000000,6941.669801182,34151014125,942578159518013
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,36.252714659,275922183127,1000000000000000,6941.66980290532,34151014133,942578159518013
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,36.252714662,275922183095,1000000000000000,6941.66980347976,34151014136,942578159518013
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,36.252714663,275922183086,1000000000000000,6941.66980367124,34151014137,942578159518013
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,36.252714667,275922183062,1000000000000000,6941.66980443716,34151014141,942578159518013
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10504060,False,38.080348082,275922183038,1000000000000000,7291.62505074136,35001014144,919687638905996
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000251,False,38.080209293,262685232422,1000000000000000,7291.598475423641,35001454158,919676077598876
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000001,True,38.058458889,262678628761,1000000000000000,7287.43370806572,35011454184,919413398757096
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,38.080208784,262678628761,1000000000000000,7291.598377960319,35001454184,919676077385857
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,38.080208793,262678628701,1000000000000000,7291.598379683639,35001454192,919676077385857
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,38.080208794,262678628693,1000000000000000,7291.59837987512,35001454193,919676077385857
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000001,True,38.0584589,262678628693,1000000000000000,7287.433710171999,35011454194,919413398757164
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,11445555,False,43.585784685,262678628618,1000000000000000,8345.8060514838,37445548633,859648243405147
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10104163,True,44.012814886,229511587689,1000000000000000,8427.57379437128,37650142901,854976837601897
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10104162,False,44.036447827,229511587671,1000000000000000,8432.09902991396,37640038741,855206349189586
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10104162,False,44.036447828,229511587665,1000000000000000,8432.099030105439,37640038742,855206349189586
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10050933,False,44.036323315,228302841721,1000000000000000,8432.075188356199,37640038744,855206349189586
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000001,True,44.012814904,227146206930,1000000000000000,8427.57379781792,37650038753,854979202982656
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,44.036204184,227146206918,1000000000000000,8432.052377152319,37640038756,855206349189586
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000001,True,44.012814911,227146206894,1000000000000000,8427.57379915828,37650038759,854979202982692
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,32.896618619,304076053288,1000000000000000,6299.04453316612,32531391463,989505788211632
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000001,True,32.876403405,304076053260,1000000000000000,6295.173723989399,32541391466,989201712158372
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,32.896618625,304076053241,1000000000000000,6299.044534315,32531391469,989505788211632
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,32.896618626,304076053213,1000000000000000,6299.044534506479,32531391471,989505788211632
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,32.896618628,304076053204,1000000000000000,6299.044534889439,32531391472,989505788211632
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000001,True,32.876403422,304076053101,1000000000000000,6295.17372724456,32541391483,989201712158531
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,32.89661864,304076053101,1000000000000000,6299.044537187199,32531391483,989505788211632
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,32.896618643,304076053073,1000000000000000,6299.044537761639,32531391486,989505788211632
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,32.896618648,304076053026,1000000000000000,6299.044538719039,32531391491,989505788211632
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,32.896618649,304076053017,1000000000000000,6299.044538910519,32531391492,989505788211632
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,31.441109551,318154940076,1000000000000000,6020.34365682548,31803351327,1012157488249579
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,10000000,False,31.441109559,318154939996,1000000000000000,6020.34365835732,31803351335,1012157488249579
25cxMvkBDzwxPo5ZrXm5njurL5RARdnSxZordN1ppump,1488841777,False,31.421346681,49710266658121,1000000000000000,6016.55946247788,30314509558,1061867754907700
25rByne6RDPqLKCADesSFL2RqmiH5M6T61kvUFq8i8Zw,600000001,True,61.170032769,9677866290423,1000000000000000,11803.98122343393,44974129350,715744817655926
25rByne6RDPqLKCADesSFL2RqmiH5M6T61kvUFq8i8Zw,1019194231,True,99.874228304,10024584761778,1000000000000000,19272.72983582288,57719735774,557694861042516
25rByne6RDPqLKCADesSFL2RqmiH5M6T61kvUFq8i8Zw,1441056335,False,67.790398061,33335559050780,1000000000000000,13081.513113831172,36589716403,879755384542551
25rByne6RDPqLKCADesSFL2RqmiH5M6T61kvUFq8i8Zw,255845941,False,29.752365528,8670863416660,1000000000000000,5741.313975938159,30691345325,1048829879908327
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,409356457,True,215.477670783,1890470750939,1000000000000000,41050.65106086933,83693365864,384618298831114
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,127475500,True,226.808530176,561202894786,1000000000000000,43209.29308382976,85573169291,376169309509967
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,495500000,True,295.048880321,1817853109497,1000000000000000,56209.76218995371,93918596125,342743624197264
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,105361019,True,247.57011705,423758602757,1000000000000000,47164.582999195496,89515231728,359603604849943
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,143696319,True,249.641260794,572094580438,1000000000000000,47559.15659386494,89990447183,357704634517118
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,145337049,True,257.950678277,544453475338,1000000000000000,49142.18371855127,92770250001,346986237861319
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,163398800,True,268.075731243,603188944523,1000000000000000,51071.107559103926,93462673381,344415571159524
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,137780837,True,250.740946761,548653339412,1000000000000000,47768.65776743811,89978479222,357752212735378
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,6225784211,False,273.581333846,24294117000000,1000000000000000,52119.97991100146,87765762051,366771726163078
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,121584949,True,255.30976194,474326696495,1000000000000000,48639.0627471894,90897568097,354134887474885
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,131739846,True,238.237944962,538542286741,1000000000000000,45386.71089471062,88803796835,362484501820819
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,112763948,True,267.728585601,419601770990,1000000000000000,51004.97284284651,93065826008,345884213842808
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,120975108,True,232.056480045,509329200177,1000000000000000,44209.08001337295,87500319342,367884372437248
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,136459978,True,216.355246706,626451033258,1000000000000000,41217.83804996006,83805676845,384102859101445
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,151721925,True,238.215942171,629102369430,1000000000000000,45382.5191429972,88185649887,365025376975802
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,132131936,False,244.752611583,540663991177,1000000000000000,46627.82003267733,88629270656,363198296191951
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,148409425,True,244.024467034,607157676856,1000000000000000,46489.10121464734,88777680081,362591138515095
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,134712099,True,249.830613911,531201274385,1000000000000000,47595.23025618461,90418645817,356010641697744
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,197712543,True,257.819369067,742845123746,1000000000000000,49117.168000954174,92659999222,347399097692149
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,148554247,True,228.498128513,649009144868,1000000000000000,43531.17846301163,85911919315,374686078394400
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,5307445781,False,232.737421263,24294117000000,1000000000000000,44338.80612481413,81247840749,396195146323106
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,184902014,True,222.540987982,821668284691,1000000000000000,42396.28362045081,85202982823,377803676489174
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,274014444,True,231.540838659,1146642412698,1000000000000000,44110.845172926085,87843904151,366445463351501
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,10269252,True,184.525288758,55644859033,1000000000000000,35153.91276128658,77080815349,417613643807912
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,324598684,True,186.972239475,1646258906964,1000000000000000,35620.08134238225,79830626635,403228704614803
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,900539141,True,265.615917086,3357680432037,1000000000000000,50602.48836405386,93367703136,344765899696023
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,514072728,True,255.674808441,1955609170291,1000000000000000,48708.60775609491,92245514602,348960058548422
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,200411930,True,289.172465819,691616646306,1000000000000000,55090.24646317769,96680781579,332951385551357
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,199762800,False,289.433578139,691616646306,1000000000000000,55139.99097126089,96324156170,334184086976204
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,196675188,True,295.137949172,656354967931,1000000000000000,56350.68863540996,98310688211,327431338065948
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,60000001,True,313.786867943,191098505312,1000000000000000,59911.32669635699,100562732991,320098700901279
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,1694701642,False,313.786867943,16221643693782,1000000000000000,59911.32669635699,57149717734,563257378506546
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,171702778,False,59.517153554,2905401822613,1000000000000000,11363.61012806522,43530254674,739485685118831
25tq7gQ5dXdsgbKWv4C8Zq3aTkUHYinBJNMexQVHK79C,13068453,False,28.386837004,460569290098,1000000000000000,5419.898789173721,30215598238,1065343799732662
2653BFQYpxV4a8HBSLKN7QWwF2hAEixsnbmHHtDapump,97810000,True,27.958993491,3486968983558,1000000000000000,5345.20037560938,30097810010,1069513030790636
26BQgywubvXAW5T3GW5ZSm9BGz4mak4YLX77h7gWpump,39124566,False,28.063022686,1395985148232,1000000000000000,5328.8873778445395,30016635288,1072405341113257
26KMrUYPLLQSMH1u9sD715trWrKFjocpA6UtL87Zpump,59999984,False,28.070941478,2141716000000,1000000000000000,5328.426111353961,30000000123,1072999995907919
26aCR2LKngdERYGKHQfP2nUc7yib64qgbaZgjtuepump,259999995,False,28.880712608,9079975000000,1000000000000000,5484.15851713312,30230492873,1064818913359054
26c74zSTyjMHh4oCo8AgJNHibqqwvDciBSaVavTjpump,20305505,False,27.996855253,725769000000,1000000000000000,5369.7968375254,30000000477,1072999983723588
26fUn5rGngFRut4gYAEHKY5aTSg8GnQQmQhdqJbMpXFh,49083785,False,28.050557227,1752695756348,1000000000000000,5323.9957616846,30000000015,1072999999566029
26fbfmhQnwV1vCLPgjBdjo9eDK6Nr6GNGuYPWh4Epump,794993980,True,130.305708876,5771044158267,1000000000000000,25026.514446724563,66989633193,480522111892953
26fbfmhQnwV1vCLPgjBdjo9eDK6Nr6GNGuYPWh4Epump,49500000,True,168.008497707,294429773940,1000000000000000,32267.71206960642,73589921161,437424031877921
26fbfmhQnwV1vCLPgjBdjo9eDK6Nr6GNGuYPWh4Epump,811156143,True,183.480245134,4374770628937,1000000000000000,35239.21588043604,77663150878,414482282229988
26fbfmhQnwV1vCLPgjBdjo9eDK6Nr6GNGuYPWh4Epump,800391023,True,224.309727177,3363152845999,1000000000000000,43080.926201614624,87927354046,366097676586130
26fbfmhQnwV1vCLPgjBdjo9eDK6Nr6GNGuYPWh4Epump,2128787951,False,144.666988463,17357352092438,1000000000000000,27784.74180420378,61777209677,521065943180246
26mdyifyLXdiBMfg67yiEVfbum2K64qAJkCdPvrApump,603869464,False,29.095893958,21172222563921,1000000000000000,5555.2790334009405,30000000011,1073000000000000
26oQkASH3KZU5VRGWqkZq91pqB5NqaoFkzf23uPqpump,987963983,True,35.474073284,27059195618685,1000000000000000,6803.9272558712,34780129039,925528481167472
26oQkASH3KZU5VRGWqkZq91pqB5NqaoFkzf23uPqpump,163117574,True,42.53442572,3757058681348,1000000000000000,8158.102853096001,37465743088,859184880739486
26oQkASH3KZU5VRGWqkZq91pqB5NqaoFkzf23uPqpump,750382007,True,49.03190633,16240606241530,1000000000000000,9404.319634094,38942658929,826599952842971
26oQkASH3KZU5VRGWqkZq91pqB5NqaoFkzf23uPqpump,980198019,True,47.123123961,20019014742390,1000000000000000,9038.2151757198,40193630652,800873161099243
26s2WUvymTGRVvj7NHicNaXYNf4rArTwKtJhrq36pump,300000028,False,62.530614755,4829947000000,1000000000000000,11868.310680499,44564916825,722317165514824
26s2WUvymTGRVvj7NHicNaXYNf4rArTwKtJhrq36pump,299999968,False,62.530615041,4829946000000,1000000000000000,11868.3107347818,44564916989,722317162900801
26s2WUvymTGRVvj7NHicNaXYNf4rArTwKtJhrq36pump,299999949,False,61.804088785,4886916000000,1000000000000000,11735.97841938365,44303518868,726578954397658
26s2WUvymTGRVvj7NHicNaXYNf4rArTwKtJhrq36pump,300673041,False,61.943223665,4886916000000,1000000000000000,11762.398741746849,44353023820,725767978019344
26s2WUvymTGRVvj7NHicNaXYNf4rArTwKtJhrq36pump,314361646,False,65.348239945,4843760000000,1000000000000000,12449.49319192195,45550223095,706692574583651
26s2WUvymTGRVvj7NHicNaXYNf4rArTwKtJhrq36pump,306000000,True,62.233465704,4883580891084,1000000000000000,11856.097551269038,45064189609,714314508150453
26s2WUvymTGRVvj7NHicNaXYNf4rArTwKtJhrq36pump,305000000,True,62.233465702,4867729494268,1000000000000000,11856.097550888018,45063189609,714330359573084
26s2WUvymTGRVvj7NHicNaXYNf4rArTwKtJhrq36pump,282003214,False,62.192382246,4563129000000,1000000000000000,11848.27074168546,44461410388,723998725220609
26s2WUvymTGRVvj7NHicNaXYNf4rArTwKtJhrq36pump,296999962,False,62.234079651,4804183000000,1000000000000000,11856.21451431201,44461410426,723998724615193
26s2WUvymTGRVvj7NHicNaXYNf4rArTwKtJhrq36pump,307000000,True,61.545895476,4953978412476,1000000000000000,11725.10854713276,44817253301,718250273573267
26s2WUvymTGRVvj7NHicNaXYNf4rArTwKtJhrq36pump,297000037,False,62.50787514,4783071000000,1000000000000000,11934.6286004802,44559758417,722400784813213
27meMEv4MNcLh53G7vkQGFWmX6BT1FKLy1VsH3aypump,44203473,False,28.138192991,1573252882876,1000000000000000,5343.16146706099,30051783512,1071151068123152
27pmsgZEMkRrnXdW5pgN3JNds69J2oW3sF93wua8pump,1477496105,True,30.555708265,46178666393575,1000000000000000,5821.16798156515,32839706632,980215821161478
27wruTjB4g4QYngj3thbnobmeuCXNwhPdKxcGv4hpump,44000000,True,30.106128886,1459433671830,1000000000000000,5748.16318820398,31174632781,1032570311499385
28Jimhh9FCHYW6WBPjNctP2fsKd6Hrw5N7M8id4Dpump,47000000,True,28.049187683,1678364676803,1000000000000000,5343.650745488329,30047350285,1071309110852544
28QrE2RhKB8dyXCfRwjroPKm439vqkwM44SdoUm9pump,39558755,False,28.553902608,1387216322456,1000000000000000,5458.93510059744,30277930016,1063150618218907
28vzkUydrj61qLEnq6bExuS1UGGsxfHrDs1vS6TKpump,45023672,True,28.124952507,1598452513896,1000000000000000,5376.92842028826,30133928959,1068231097557912
28yRgrMySP5Wk62TrhjREvK8dtEFHujeHKFjpiWgpump,1878351346,False,32.823306382,60735849056603,1000000000000000,6229.8635513036,30626759521,1051041654572522
28yRgrMySP5Wk62TrhjREvK8dtEFHujeHKFjpiWgpump,49567395,False,28.051460104,1769936125952,1000000000000000,5324.167127739201,30000000004,1072999999988915
29Ap3sUzHEw6QjxMhPTay2XbkD4SB1bLjxoqpbmnpump,259599964,True,51.330825318,5025295775490,1000000000000000,9828.82643189064,40908576518,786876574140528
29L767rkiL4gg997Trey3Sq8QCX4Q3i4k3AURzWupump,629595455,False,33.604627289,19101023587004,1000000000000000,6424.53264511102,32260113464,997826620965470
29L767rkiL4gg997Trey3Sq8QCX4Q3i4k3AURzWupump,47393993,False,31.167874173,1522882609786,1000000000000000,5958.674184394141,31627420450,1017787715657950
29S1QKqjTBUdKAyvie7NU3u8Yo1nPbdq5LBdMwqMpump,1335303689,False,34.604600654,40195629552549,1000000000000000,6568.64529614228,32040167770,1004676387250027
29S1QKqjTBUdKAyvie7NU3u8Yo1nPbdq5LBdMwqMpump,1067733556,False,31.910942966,34612903000000,1000000000000000,6057.33519380612,30982434216,1038975820319243
29uiTHStiGrfVUUe9fub8FQqAU9CbkLnCZmex8LUpump,10000000,True,27.958993476,357547484171,1000000000000000,5339.04939417696,30010000000,1072642452515829
29vD6XYsw2aiDe9CRCNkSjsgCLuRNQMXUo5xTYiBpump,421912961,False,28.750940973,14881135413926,1000000000000000,5429.61520275105,30000000029,1072999999000001
2ARxh5NPVZM3TZdPQ5Af3iaBASCfpg1GkZSsJFPPpump,999999993,False,29.85399193,34612903000000,1000000000000000,5637.9263759805,30000000013,1072999999700266
2BAXcKdi8DbSVfprsomrLGUoPizsLAiYGRUnVj8wpump,10135708,True,39.929386345,250372279814,1000000000000000,7540.664611253249,36104004140,891590857320518
2BAXcKdi8DbSVfprsomrLGUoPizsLAiYGRUnVj8wpump,500000000,True,39.522116929,12476250754094,1000000000000000,7463.75178204165,36168150279,890009573631133
2BDutXeKdg1VLCwkuWkVV1vq5R2LWoJaMGgia7Pnpump,66692428,True,57.386271833,1160366382915,1000000000000000,10897.07915836837,43046502881,747795944597218
2BDutXeKdg1VLCwkuWkVV1vq5R2LWoJaMGgia7Pnpump,85542125,True,57.688892172,1479880303071,1000000000000000,11014.54018239996,43178528276,745509436495607
2BDutXeKdg1VLCwkuWkVV1vq5R2LWoJaMGgia7Pnpump,77919403,True,58.099636485,1340702509786,1000000000000000,11092.96359408105,43292062107,743554331153348
2BDutXeKdg1VLCwkuWkVV1vq5R2LWoJaMGgia7Pnpump,73442474,True,58.197361144,1259817716340,1000000000000000,11143.63071185312,43355922438,742459126115732
2BuUfwTfh45ttdhpRiWe3j2RuUL3rFK5CiTProSvpump,240000001,True,27.958993476,8240024745087,1000000000000000,5326.46784711276,30740000001,1047169811320487
2CRkFLh5uZXWSb33xA66WH5Gya7cXUVDMHQypa7wpump,1499999979,True,27.958993476,50112086000000,1000000000000000,5338.21062437268,31799999979,1012264151623763
2CSwMfUkeJHc5qb6ePzYCw2wTJEs6o9zd63DVv2Ppump,629702971,True,31.414725069,19655614580805,1000000000000000,6031.941360498689,32429702971,992608536363521
2CYJYCngGZFwRyLJDujakhBocjhmKkAXNBptFyoTpump,458917688,True,27.958993476,9692863000000,1000000000000000,5309.13327115764,39269417687,819721857264780
2CgcgcPkyCZ7vMnAR3xXY7BQVMoYGLcGRessExfKpump,1000000000,True,27.958993476,34612903225806,1000000000000000,5309.13327115764,31000000000,1038387096774194
2CgcgcPkyCZ7vMnAR3xXY7BQVMoYGLcGRessExfKpump,242165679,True,43.424127633,5442797246418,1000000000000000,8245.807596230368,37966032278,847863157598084
2CgcgcPkyCZ7vMnAR3xXY7BQVMoYGLcGRessExfKpump,223017298,True,53.306093339,4298928041420,1000000000000000,10122.294064142709,40976488735,785572434454418
2CgcgcPkyCZ7vMnAR3xXY7BQVMoYGLcGRessExfKpump,237083558,False,35.482928237,6728826358137,1000000000000000,6737.85324292393,33559298812,959197634565047
2CgcgcPkyCZ7vMnAR3xXY7BQVMoYGLcGRessExfKpump,21024612,False,36.316440082,579284434818,1000000000000000,6896.12880717098,34170000641,942054417334326
2CgcgcPkyCZ7vMnAR3xXY7BQVMoYGLcGRessExfKpump,21024612,False,36.316440084,579284434801,1000000000000000,6896.128807550759,34170000643,942054417334326
2CgcgcPkyCZ7vMnAR3xXY7BQVMoYGLcGRessExfKpump,67627570,False,34.066398948,2109311274503,1000000000000000,6468.868496235719,32091863081,1003058002065185
2CgcgcPkyCZ7vMnAR3xXY7BQVMoYGLcGRessExfKpump,20999999,False,32.03591094,655943320601,1000000000000000,6083.299128396599,32091863082,1003058002065185
2CgcgcPkyCZ7vMnAR3xXY7BQVMoYGLcGRessExfKpump,21000001,True,31.994025286,655943320601,1000000000000000,6075.34546155854,32112863083,1002402058744584
2CgcgcPkyCZ7vMnAR3xXY7BQVMoYGLcGRessExfKpump,21000000,False,32.035910943,655943320601,1000000000000000,6083.299128966269,32091863083,1003058002065185
2CmxvAtF7we71XPwgK3T2p5dNeiRQ9Rpzegw9amfpump,44178619,False,28.072302529,1576060307261,1000000000000000,5348.05435479979,30016550225,1072408380248543
2Cq2zQR5dq66uZZQx3rB8KsqSz5eCseAKCPkb5wvpump,214900004,True,28.104883546,7592114555981,1000000000000000,5336.83633654994,30293068400,1062619343389042